Timestamp,LeftHit,LeftHitObject,LeftHitTag,LeftHitX,LeftHitY,LeftHitZ,RightHit,RightHitObject,RightHitTag,RightHitX,RightHitY,RightHitZ
0.1889,True,Wall,Untagged,0.4362,7.3973,6.8000,True,Wall,Untagged,-0.4932,7.3940,6.8000
0.1999,True,Wall,Untagged,0.4923,7.3466,6.8000,True,Wall,Untagged,-0.4370,7.3436,6.8000
0.2115,True,Wall,Untagged,0.4952,7.3752,6.8000,True,Wall,Untagged,-0.4342,7.3725,6.8000
0.2232,True,Wall,Untagged,0.4574,7.3377,6.8000,True,Wall,Untagged,-0.4719,7.3351,6.8000
0.2334,True,Wall,Untagged,0.4599,7.3729,6.8000,True,Wall,Untagged,-0.4695,7.3708,6.8000
0.2447,True,Wall,Untagged,0.4638,7.3745,6.8000,True,Wall,Untagged,-0.4656,7.3725,6.8000
0.2563,True,Wall,Untagged,0.4671,7.3763,6.8000,True,Wall,Untagged,-0.4623,7.3740,6.8000
0.2674,True,Wall,Untagged,0.4709,7.3798,6.8000,True,Wall,Untagged,-0.4585,7.3776,6.8000
0.2784,True,Wall,Untagged,0.4703,7.3883,6.8000,True,Wall,Untagged,-0.4591,7.3859,6.8000
0.2894,True,Wall,Untagged,0.5997,7.5406,6.8000,True,Wall,Untagged,-0.3302,7.5378,6.8000
0.3004,True,Wall,Untagged,0.6009,7.5447,6.8000,True,Wall,Untagged,-0.3290,7.5419,6.8000
0.3117,True,Wall,Untagged,0.5931,7.4898,6.8000,True,Wall,Untagged,-0.3366,7.4870,6.8000
0.3227,True,Wall,Untagged,0.5982,7.4922,6.8000,True,Wall,Untagged,-0.3315,7.4893,6.8000
0.3337,True,Wall,Untagged,0.6029,7.4948,6.8000,True,Wall,Untagged,-0.3268,7.4920,6.8000
0.3447,True,Wall,Untagged,0.6007,7.4991,6.8000,True,Wall,Untagged,-0.3290,7.4963,6.8000
0.3563,True,Wall,Untagged,0.5934,7.5074,6.8000,True,Wall,Untagged,-0.3363,7.5046,6.8000
0.3674,True,Wall,Untagged,-0.0909,7.3962,6.8000,True,Wall,Untagged,-1.0204,7.3935,6.8000
0.3785,True,Wall,Untagged,-0.1948,7.3276,6.8000,True,Wall,Untagged,-1.1243,7.3252,6.8000
0.3895,True,Wall,Untagged,-0.2035,7.3178,6.8000,True,Wall,Untagged,-1.1329,7.3153,6.8000
0.4008,True,Wall,Untagged,-0.2067,7.3256,6.8000,True,Wall,Untagged,-1.1362,7.3230,6.8000
0.4119,True,Wall,Untagged,-0.2089,7.3349,6.8000,True,Wall,Untagged,-1.1384,7.3324,6.8000
0.4230,True,Wall,Untagged,-0.2081,7.3317,6.8000,True,Wall,Untagged,-1.1376,7.3294,6.8000
0.4339,True,Wall,Untagged,-0.2089,7.3309,6.8000,True,Wall,Untagged,-1.1384,7.3286,6.8000
0.4452,True,Wall,Untagged,-0.2318,7.2751,6.8000,True,Wall,Untagged,-1.1612,7.2730,6.8000
0.4562,True,Wall,Untagged,-0.1981,7.2333,6.8000,True,Wall,Untagged,-1.1274,7.2313,6.8000
0.4676,True,Wall,Untagged,-0.1946,7.2288,6.8000,True,Wall,Untagged,-1.1238,7.2267,6.8000
0.4789,True,Wall,Untagged,-0.1914,7.2258,6.8000,True,Wall,Untagged,-1.1207,7.2236,6.8000
0.4898,True,Wall,Untagged,-0.1624,7.2312,6.8000,True,Wall,Untagged,-1.0916,7.2288,6.8000
0.5010,True,Wall,Untagged,-0.1613,7.2329,6.8000,True,Wall,Untagged,-1.0906,7.2302,6.8000
0.5120,True,Wall,Untagged,-0.0920,7.2945,6.8000,True,Wall,Untagged,-1.0212,7.2917,6.8000
0.5234,True,Wall,Untagged,-0.0931,7.2939,6.8000,True,Wall,Untagged,-1.0224,7.2911,6.8000
0.5344,True,Wall,Untagged,0.3953,8.0751,6.8000,True,Wall,Untagged,-0.5361,8.0712,6.8000
0.5456,True,Wall,Untagged,0.5055,8.3082,6.8000,True,Wall,Untagged,-0.4270,8.3039,6.8000
0.5565,True,Wall,Untagged,0.4978,8.2962,6.8000,True,Wall,Untagged,-0.4346,8.2914,6.8000
0.5678,True,Wall,Untagged,0.5356,8.2905,6.8000,True,Wall,Untagged,-0.3969,8.2861,6.8000
0.5789,True,Wall,Untagged,0.5376,8.2803,6.8000,True,Wall,Untagged,-0.3948,8.2766,6.8000
0.5903,True,Wall,Untagged,0.5403,8.2747,6.8000,True,Wall,Untagged,-0.3921,8.2717,6.8000
0.6014,True,Wall,Untagged,0.5394,8.2627,6.8000,True,Wall,Untagged,-0.3929,8.2598,6.8000
0.6130,True,Wall,Untagged,0.4725,8.3003,6.8000,True,Wall,Untagged,-0.4600,8.2974,6.8000
0.6235,True,Wall,Untagged,0.4516,8.3939,6.8000,True,Wall,Untagged,-0.4813,8.3907,6.8000
0.6348,True,Wall,Untagged,0.4514,8.3922,6.8000,True,Wall,Untagged,-0.4815,8.3889,6.8000
0.6458,True,Wall,Untagged,0.4534,8.4777,6.8000,True,Wall,Untagged,-0.4799,8.4744,6.8000
0.6569,True,Wall,Untagged,0.4593,8.4720,6.8000,True,Wall,Untagged,-0.4739,8.4690,6.8000
0.6681,True,Wall,Untagged,0.4614,8.4672,6.8000,True,Wall,Untagged,-0.4718,8.4645,6.8000
0.6793,True,Wall,Untagged,0.4257,8.4579,6.8000,True,Wall,Untagged,-0.5075,8.4553,6.8000
0.6906,True,Wall,Untagged,0.4258,8.4553,6.8000,True,Wall,Untagged,-0.5074,8.4526,6.8000
0.7016,True,Wall,Untagged,0.4215,8.3807,6.8000,True,Wall,Untagged,-0.5113,8.3779,6.8000
0.7131,True,Wall,Untagged,0.4244,8.4372,6.8000,True,Wall,Untagged,-0.5087,8.4342,6.8000
0.7241,True,Wall,Untagged,0.4590,8.4433,6.8000,True,Wall,Untagged,-0.4742,8.4403,6.8000
0.7347,True,Wall,Untagged,0.4192,8.4555,6.8000,True,Wall,Untagged,-0.5140,8.4524,6.8000
0.7460,True,Wall,Untagged,0.4168,8.4629,6.8000,True,Wall,Untagged,-0.5165,8.4598,6.8000
0.7573,True,Wall,Untagged,0.3333,8.4538,6.8000,True,Wall,Untagged,-0.5999,8.4505,6.8000
0.7687,True,Wall,Untagged,0.3333,8.4563,6.8000,True,Wall,Untagged,-0.5999,8.4530,6.8000
0.7796,True,Wall,Untagged,0.3299,8.3817,6.8000,True,Wall,Untagged,-0.6029,8.3784,6.8000
0.7908,True,Wall,Untagged,0.3060,8.3517,6.8000,True,Wall,Untagged,-0.6267,8.3483,6.8000
0.8018,True,Wall,Untagged,0.2992,8.3612,6.8000,True,Wall,Untagged,-0.6335,8.3575,6.8000
0.8130,True,Wall,Untagged,0.2418,8.3218,6.8000,True,Wall,Untagged,-0.6907,8.3183,6.8000
0.8241,True,Wall,Untagged,0.2256,8.2997,6.8000,True,Wall,Untagged,-0.7068,8.2963,6.8000
0.8357,True,Wall,Untagged,0.2263,8.3078,6.8000,True,Wall,Untagged,-0.7061,8.3047,6.8000
0.8462,True,Wall,Untagged,0.2395,8.3083,6.8000,True,Wall,Untagged,-0.6930,8.3051,6.8000
0.8572,True,Wall,Untagged,0.2378,8.3140,6.8000,True,Wall,Untagged,-0.6947,8.3108,6.8000
0.8685,True,Wall,Untagged,0.2723,8.3162,6.8000,True,Wall,Untagged,-0.6602,8.3128,6.8000
0.8798,True,Wall,Untagged,0.2706,8.3790,6.8000,True,Wall,Untagged,-0.6623,8.3752,6.8000
0.8908,True,Wall,Untagged,0.2541,8.3806,6.8000,True,Wall,Untagged,-0.6787,8.3766,6.8000
0.9022,True,Wall,Untagged,0.2489,8.2782,6.8000,True,Wall,Untagged,-0.6835,8.2742,6.8000
0.9139,True,Wall,Untagged,0.2518,8.2794,6.8000,True,Wall,Untagged,-0.6806,8.2755,6.8000
0.9245,True,Wall,Untagged,0.2515,8.2822,6.8000,True,Wall,Untagged,-0.6809,8.2782,6.8000
0.9355,True,Wall,Untagged,0.2572,8.2571,6.8000,True,Wall,Untagged,-0.6750,8.2532,6.8000
0.9466,True,Wall,Untagged,0.2570,8.2560,6.8000,True,Wall,Untagged,-0.6752,8.2522,6.8000
0.9582,True,Wall,Untagged,0.3042,8.2773,6.8000,True,Wall,Untagged,-0.6282,8.2735,6.8000
0.9686,True,Wall,Untagged,0.3073,8.2763,6.8000,True,Wall,Untagged,-0.6250,8.2728,6.8000
0.9798,True,Wall,Untagged,0.2565,8.2957,6.8000,True,Wall,Untagged,-0.6759,8.2922,6.8000
0.9912,True,Wall,Untagged,0.3601,8.2714,6.8000,True,Wall,Untagged,-0.5722,8.2681,6.8000
1.0025,True,Wall,Untagged,0.3646,8.2663,6.8000,True,Wall,Untagged,-0.5677,8.2631,6.8000
1.0137,True,Wall,Untagged,0.3331,8.2640,6.8000,True,Wall,Untagged,-0.5992,8.2607,6.8000
1.0247,True,Wall,Untagged,0.3392,8.2618,6.8000,True,Wall,Untagged,-0.5931,8.2584,6.8000
1.0357,True,Wall,Untagged,0.3793,8.2508,6.8000,True,Wall,Untagged,-0.5529,8.2475,6.8000
1.0468,True,Wall,Untagged,0.4319,8.2493,6.8000,True,Wall,Untagged,-0.5003,8.2460,6.8000
1.0577,True,Wall,Untagged,0.4448,8.1308,6.8000,True,Wall,Untagged,-0.4869,8.1273,6.8000
1.0690,True,Wall,Untagged,0.4490,8.1303,6.8000,True,Wall,Untagged,-0.4827,8.1267,6.8000
1.0803,True,Wall,Untagged,0.4527,8.1329,6.8000,True,Wall,Untagged,-0.4790,8.1291,6.8000
1.0915,True,Wall,Untagged,0.4539,8.1318,6.8000,True,Wall,Untagged,-0.4778,8.1279,6.8000
1.1025,True,Wall,Untagged,0.5285,8.1504,6.8000,True,Wall,Untagged,-0.4033,8.1464,6.8000
1.1136,True,Wall,Untagged,0.5425,8.1675,6.8000,True,Wall,Untagged,-0.3894,8.1635,6.8000
1.1248,True,Wall,Untagged,0.5431,8.2035,6.8000,True,Wall,Untagged,-0.3890,8.1994,6.8000
1.1358,True,Wall,Untagged,0.5434,8.2032,6.8000,True,Wall,Untagged,-0.3887,8.1993,6.8000
1.1471,True,Wall,Untagged,0.5252,8.2439,6.8000,True,Wall,Untagged,-0.4070,8.2402,6.8000
1.1584,True,Wall,Untagged,-0.3189,8.2475,6.8000,True,Wall,Untagged,-1.2514,8.2438,6.8000
1.1693,True,Wall,Untagged,-0.3177,8.2539,6.8000,True,Wall,Untagged,-1.2502,8.2503,6.8000
1.1803,True,Wall,Untagged,-0.3952,8.1459,6.8000,True,Wall,Untagged,-1.3274,8.1427,6.8000
1.1915,True,Wall,Untagged,-0.3960,8.1512,6.8000,True,Wall,Untagged,-1.3283,8.1480,6.8000
1.2027,True,Wall,Untagged,-0.4390,8.1547,6.8000,True,Wall,Untagged,-1.3713,8.1514,6.8000
1.2139,True,Wall,Untagged,-0.4205,8.1572,6.8000,True,Wall,Untagged,-1.3529,8.1538,6.8000
1.2252,True,Wall,Untagged,-0.4445,8.1198,6.8000,True,Wall,Untagged,-1.3767,8.1164,6.8000
1.2361,True,Wall,Untagged,-0.4656,8.1879,6.8000,True,Wall,Untagged,-1.3982,8.1843,6.8000
1.2471,True,Wall,Untagged,-0.4656,8.1873,6.8000,True,Wall,Untagged,-1.3982,8.1837,6.8000
1.2581,True,Wall,Untagged,-0.4625,8.1863,6.8000,True,Wall,Untagged,-1.3950,8.1828,6.8000
1.2697,True,Wall,Untagged,-0.4730,8.1119,6.8000,True,Wall,Untagged,-1.4052,8.1085,6.8000
1.2811,True,Wall,Untagged,-0.4777,8.1768,6.8000,True,Wall,Untagged,-1.4102,8.1732,6.8000
1.2919,True,Wall,Untagged,-0.5131,8.1156,6.8000,True,Wall,Untagged,-1.4454,8.1118,6.8000
1.3032,True,Wall,Untagged,-0.5124,8.1098,6.8000,True,Wall,Untagged,-1.4446,8.1059,6.8000
1.3142,True,Wall,Untagged,-0.5132,8.1147,6.8000,True,Wall,Untagged,-1.4455,8.1108,6.8000
1.3253,True,Wall,Untagged,-0.5131,8.1060,6.8000,True,Wall,Untagged,-1.4454,8.1021,6.8000
1.3363,True,Wall,Untagged,-0.5157,8.1098,6.8000,True,Wall,Untagged,-1.4480,8.1059,6.8000
1.3479,True,Wall,Untagged,-0.5207,8.1088,6.8000,True,Wall,Untagged,-1.4531,8.1048,6.8000
1.3585,True,Wall,Untagged,-0.4041,8.1102,6.8000,True,Wall,Untagged,-1.3362,8.1059,6.8000
1.3699,True,Wall,Untagged,-0.4072,8.1119,6.8000,True,Wall,Untagged,-1.3394,8.1075,6.8000
1.3812,True,Wall,Untagged,-0.4055,8.1135,6.8000,True,Wall,Untagged,-1.3377,8.1093,6.8000
1.3923,True,Wall,Untagged,-0.3572,8.0953,6.8000,True,Wall,Untagged,-1.2892,8.0917,6.8000
1.4033,True,Wall,Untagged,-0.3556,8.1639,6.8000,True,Wall,Untagged,-1.2879,8.1604,6.8000
1.4146,True,Wall,Untagged,-0.3555,8.1612,6.8000,True,Wall,Untagged,-1.2878,8.1579,6.8000
1.4256,True,Wall,Untagged,-0.3568,8.1581,6.8000,True,Wall,Untagged,-1.2890,8.1547,6.8000
1.4370,True,Wall,Untagged,-0.3408,8.1551,6.8000,True,Wall,Untagged,-1.2730,8.1517,6.8000
1.4480,True,Wall,Untagged,-0.3517,8.0295,6.8000,True,Wall,Untagged,-1.2834,8.0261,6.8000
1.4589,True,Wall,Untagged,-0.3397,8.0252,6.8000,True,Wall,Untagged,-1.2714,8.0217,6.8000
1.4699,True,Wall,Untagged,-0.3349,8.0220,6.8000,True,Wall,Untagged,-1.2665,8.0184,6.8000
1.4814,True,Wall,Untagged,-0.3360,8.1010,6.8000,True,Wall,Untagged,-1.2679,8.0975,6.8000
1.4923,True,Wall,Untagged,-0.3344,8.1018,6.8000,True,Wall,Untagged,-1.2663,8.0984,6.8000
1.5038,True,Wall,Untagged,-0.3307,8.1007,6.8000,True,Wall,Untagged,-1.2626,8.0972,6.8000
1.5151,True,Wall,Untagged,-0.3293,8.1005,6.8000,True,Wall,Untagged,-1.2612,8.0971,6.8000
1.5259,True,Wall,Untagged,-0.2833,8.0742,6.8000,True,Wall,Untagged,-1.2150,8.0707,6.8000
1.5370,True,Wall,Untagged,-0.2834,8.0734,6.8000,True,Wall,Untagged,-1.2151,8.0696,6.8000
1.5478,True,Wall,Untagged,-0.2829,8.0821,6.8000,True,Wall,Untagged,-1.2146,8.0783,6.8000
1.5590,True,Wall,Untagged,-0.3643,8.0688,6.8000,True,Wall,Untagged,-1.2961,8.0650,6.8000
1.5704,True,Wall,Untagged,-0.3627,8.0365,6.8000,True,Wall,Untagged,-1.2944,8.0327,6.8000
1.5815,True,Wall,Untagged,-0.3644,8.0314,6.8000,True,Wall,Untagged,-1.2961,8.0275,6.8000
1.5927,True,Wall,Untagged,-0.3666,8.0274,6.8000,True,Wall,Untagged,-1.2983,8.0234,6.8000
1.6041,True,Wall,Untagged,-0.2913,8.0213,6.8000,True,Wall,Untagged,-1.2229,8.0174,6.8000
1.6159,True,Wall,Untagged,-0.2934,7.9428,6.8000,True,Wall,Untagged,-1.2246,7.9390,6.8000
1.6261,True,Wall,Untagged,-0.2926,7.9493,6.8000,True,Wall,Untagged,-1.2238,7.9458,6.8000
1.6375,True,Wall,Untagged,-0.1913,8.1039,6.8000,True,Wall,Untagged,-1.1230,8.1003,6.8000
1.6485,True,Wall,Untagged,-0.1914,8.1076,6.8000,True,Wall,Untagged,-1.1231,8.1041,6.8000
1.6592,True,Wall,Untagged,-0.0978,8.2071,6.8000,True,Wall,Untagged,-1.0299,8.2035,6.8000
1.6709,True,Wall,Untagged,-0.1000,8.2084,6.8000,True,Wall,Untagged,-1.0321,8.2046,6.8000
1.6815,True,Wall,Untagged,-0.1019,8.2508,6.8000,True,Wall,Untagged,-1.0341,8.2466,6.8000
1.6926,True,Wall,Untagged,-0.0424,8.2542,6.8000,True,Wall,Untagged,-0.9747,8.2499,6.8000
1.7038,True,Wall,Untagged,-0.0455,8.2559,6.8000,True,Wall,Untagged,-0.9777,8.2515,6.8000
1.7153,True,Wall,Untagged,-0.0471,8.2459,6.8000,True,Wall,Untagged,-0.9794,8.2415,6.8000
1.7265,True,Wall,Untagged,-0.1453,8.2435,6.8000,True,Wall,Untagged,-1.0776,8.2393,6.8000
1.7375,True,Wall,Untagged,-0.1500,8.2260,6.8000,True,Wall,Untagged,-1.0822,8.2218,6.8000
1.7485,True,Wall,Untagged,-0.1514,8.2243,6.8000,True,Wall,Untagged,-1.0837,8.2201,6.8000
1.7597,True,Wall,Untagged,-0.1536,8.2209,6.8000,True,Wall,Untagged,-1.0858,8.2168,6.8000
1.7710,True,Wall,Untagged,-0.1503,8.2752,6.8000,True,Wall,Untagged,-1.0828,8.2711,6.8000
1.7825,True,Wall,Untagged,-0.1041,8.2726,6.8000,True,Wall,Untagged,-1.0365,8.2685,6.8000
1.7936,True,Wall,Untagged,-0.1022,8.2714,6.8000,True,Wall,Untagged,-1.0346,8.2673,6.8000
1.8049,True,Wall,Untagged,-0.1010,8.2525,6.8000,True,Wall,Untagged,-1.0333,8.2486,6.8000
1.8159,True,Wall,Untagged,-0.0968,8.2527,6.8000,True,Wall,Untagged,-1.0291,8.2487,6.8000
1.8273,True,Wall,Untagged,-0.0356,8.2562,6.8000,True,Wall,Untagged,-0.9679,8.2524,6.8000
1.8384,True,Wall,Untagged,-0.0334,8.2576,6.8000,True,Wall,Untagged,-0.9657,8.2537,6.8000
1.8498,True,Wall,Untagged,-0.0330,8.2518,6.8000,True,Wall,Untagged,-0.9653,8.2478,6.8000
1.8607,True,Wall,Untagged,-0.0314,8.2516,6.8000,True,Wall,Untagged,-0.9636,8.2475,6.8000
1.8718,True,Wall,Untagged,-0.0418,8.2726,6.8000,True,Wall,Untagged,-0.9741,8.2684,6.8000
1.8829,True,Wall,Untagged,-0.0398,8.2894,6.8000,True,Wall,Untagged,-0.9722,8.2849,6.8000
1.8936,True,Wall,Untagged,-0.0354,8.2899,6.8000,True,Wall,Untagged,-0.9677,8.2853,6.8000
1.9052,True,Wall,Untagged,-0.0048,8.2115,6.8000,True,Wall,Untagged,-0.9368,8.2071,6.8000
1.9162,True,Wall,Untagged,-0.0039,8.2108,6.8000,True,Wall,Untagged,-0.9359,8.2064,6.8000
1.9272,True,Wall,Untagged,-0.0050,8.2141,6.8000,True,Wall,Untagged,-0.9370,8.2098,6.8000
1.9378,True,Wall,Untagged,-0.0065,8.2164,6.8000,True,Wall,Untagged,-0.9386,8.2122,6.8000
1.9493,True,Wall,Untagged,-0.0094,8.1903,6.8000,True,Wall,Untagged,-0.9413,8.1863,6.8000
1.9603,True,Wall,Untagged,-0.0577,8.2295,6.8000,True,Wall,Untagged,-0.9898,8.2256,6.8000
1.9715,True,Wall,Untagged,-0.0165,8.2111,6.8000,True,Wall,Untagged,-0.9485,8.2072,6.8000
1.9825,True,Wall,Untagged,-0.0184,8.2131,6.8000,True,Wall,Untagged,-0.9505,8.2093,6.8000
1.9932,True,Wall,Untagged,-0.0179,8.2328,6.8000,True,Wall,Untagged,-0.9501,8.2290,6.8000
2.0045,True,Wall,Untagged,-0.0171,8.2355,6.8000,True,Wall,Untagged,-0.9492,8.2317,6.8000
2.0156,True,Wall,Untagged,0.0485,8.5347,6.8000,True,Wall,Untagged,-0.8851,8.5305,6.8000
2.0266,True,Wall,Untagged,0.0494,8.5367,6.8000,True,Wall,Untagged,-0.8842,8.5327,6.8000
2.0374,True,Wall,Untagged,0.1290,8.8975,6.8000,True,Wall,Untagged,-0.8067,8.8930,6.8000
2.0487,True,Wall,Untagged,0.1295,8.9010,6.8000,True,Wall,Untagged,-0.8063,8.8965,6.8000
2.0596,True,Wall,Untagged,0.0833,8.8847,6.8000,True,Wall,Untagged,-0.8523,8.8801,6.8000
2.0708,True,Wall,Untagged,0.0842,8.8844,6.8000,True,Wall,Untagged,-0.8514,8.8797,6.8000
2.0820,True,Wall,Untagged,0.0852,8.8847,6.8000,True,Wall,Untagged,-0.8505,8.8800,6.8000
2.0934,True,Wall,Untagged,0.0899,8.8838,6.8000,True,Wall,Untagged,-0.8457,8.8794,6.8000
2.1044,True,Wall,Untagged,0.1081,8.9999,6.8000,True,Wall,Untagged,-0.8283,8.9955,6.8000
2.1161,True,Wall,Untagged,0.1097,8.9952,6.8000,True,Wall,Untagged,-0.8267,8.9906,6.8000
2.1271,True,Wall,Untagged,0.4300,9.2906,6.8000,True,Wall,Untagged,-0.5085,9.2851,6.8000
2.1382,True,Wall,Untagged,0.4241,9.4741,6.8000,True,Wall,Untagged,-0.5158,9.4679,6.8000
2.1495,True,Wall,Untagged,0.4209,9.4734,6.8000,True,Wall,Untagged,-0.5190,9.4670,6.8000
2.1605,True,Wall,Untagged,0.4880,9.4757,6.8000,True,Wall,Untagged,-0.4520,9.4696,6.8000
2.1714,True,Wall,Untagged,0.4900,9.4758,6.8000,True,Wall,Untagged,-0.4500,9.4702,6.8000
2.1827,True,Wall,Untagged,0.4235,9.5108,6.8000,True,Wall,Untagged,-0.5167,9.5052,6.8000
2.1937,True,Wall,Untagged,0.4199,9.5053,6.8000,True,Wall,Untagged,-0.5202,9.4999,6.8000
2.2056,True,Wall,Untagged,0.5069,9.6919,6.8000,True,Wall,Untagged,-0.4349,9.6863,6.8000
2.2163,True,Wall,Untagged,0.4987,9.6843,6.8000,True,Wall,Untagged,-0.4431,9.6783,6.8000
2.2277,True,Wall,Untagged,0.5235,9.6837,6.8000,True,Wall,Untagged,-0.4182,9.6776,6.8000
2.2393,True,Wall,Untagged,0.5544,9.7310,6.8000,True,Wall,Untagged,-0.3878,9.7246,6.8000
2.2496,True,Wall,Untagged,0.5538,9.7295,6.8000,True,Wall,Untagged,-0.3885,9.7233,6.8000
2.2612,True,Wall,Untagged,0.6692,9.7328,6.8000,True,Wall,Untagged,-0.2731,9.7266,6.8000
2.2720,True,Wall,Untagged,0.6709,9.7328,6.8000,True,Wall,Untagged,-0.2715,9.7266,6.8000
2.2827,True,Wall,Untagged,1.2646,9.8656,6.8000,True,Wall,Untagged,0.3198,9.8594,6.8000
2.2944,True,Wall,Untagged,1.2899,9.8635,6.8000,True,Wall,Untagged,0.3451,9.8572,6.8000
2.3056,True,Wall,Untagged,1.2891,9.8607,6.8000,True,Wall,Untagged,0.3442,9.8542,6.8000
2.3164,True,Wall,Untagged,1.2888,9.8184,6.8000,True,Wall,Untagged,0.3444,9.8119,6.8000
2.3275,True,Wall,Untagged,1.2852,9.7013,6.8000,True,Wall,Untagged,0.3418,9.6950,6.8000
2.3385,True,Wall,Untagged,1.2881,9.7045,6.8000,True,Wall,Untagged,0.3447,9.6982,6.8000
2.3499,True,Wall,Untagged,1.2881,9.7045,6.8000,True,Wall,Untagged,0.3447,9.6981,6.8000
2.3611,True,Wall,Untagged,1.2827,9.6692,6.8000,True,Wall,Untagged,0.3396,9.6628,6.8000
2.3724,True,Wall,Untagged,1.2814,9.6681,6.8000,True,Wall,Untagged,0.3383,9.6614,6.8000
2.3833,True,Wall,Untagged,1.2790,9.6987,6.8000,True,Wall,Untagged,0.3357,9.6920,6.8000
2.3944,True,Wall,Untagged,1.2823,9.6726,6.8000,True,Wall,Untagged,0.3391,9.6662,6.8000
2.4055,True,Wall,Untagged,1.3411,9.6636,6.8000,True,Wall,Untagged,0.3978,9.6575,6.8000
2.4168,True,Wall,Untagged,1.3470,9.6701,6.8000,True,Wall,Untagged,0.4036,9.6642,6.8000
2.4279,True,Wall,Untagged,1.3861,9.6388,6.8000,True,Wall,Untagged,0.4429,9.6331,6.8000
2.4389,True,Wall,Untagged,1.3880,9.6421,6.8000,True,Wall,Untagged,0.4448,9.6363,6.8000
2.4500,True,Wall,Untagged,1.3855,9.6467,6.8000,True,Wall,Untagged,0.4422,9.6408,6.8000
2.4611,True,Wall,Untagged,1.3844,9.6483,6.8000,True,Wall,Untagged,0.4411,9.6424,6.8000
2.4723,True,Wall,Untagged,1.2914,9.6667,6.8000,True,Wall,Untagged,0.3483,9.6607,6.8000
2.4835,True,Wall,Untagged,1.2919,9.6867,6.8000,True,Wall,Untagged,0.3486,9.6807,6.8000
2.4947,True,Wall,Untagged,1.2918,9.6860,6.8000,True,Wall,Untagged,0.3485,9.6801,6.8000
2.5060,True,Wall,Untagged,1.2922,9.6852,6.8000,True,Wall,Untagged,0.3490,9.6793,6.8000
2.5171,True,Wall,Untagged,1.2926,9.6836,6.8000,True,Wall,Untagged,0.3494,9.6778,6.8000
2.5287,True,Wall,Untagged,1.3385,9.6524,6.8000,True,Wall,Untagged,0.3954,9.6469,6.8000
2.5392,True,Wall,Untagged,1.3376,9.5848,6.8000,True,Wall,Untagged,0.3950,9.5795,6.8000
2.5505,True,Wall,Untagged,1.3377,9.5847,6.8000,True,Wall,Untagged,0.3951,9.5796,6.8000
2.5618,True,Wall,Untagged,1.3860,9.5783,6.8000,True,Wall,Untagged,0.4433,9.5733,6.8000
2.5727,True,Wall,Untagged,1.3885,9.5791,6.8000,True,Wall,Untagged,0.4458,9.5741,6.8000
2.5839,True,Wall,Untagged,1.3880,9.5783,6.8000,True,Wall,Untagged,0.4453,9.5733,6.8000
2.5949,True,Wall,Untagged,1.3896,9.5052,6.8000,True,Wall,Untagged,0.4475,9.5003,6.8000
2.6062,True,Wall,Untagged,1.3891,9.5019,6.8000,True,Wall,Untagged,0.4470,9.4970,6.8000
2.6178,True,Wall,Untagged,1.4933,9.5700,6.8000,True,Wall,Untagged,0.5503,9.5649,6.8000
2.6289,True,Wall,Untagged,1.5236,9.5702,6.8000,True,Wall,Untagged,0.5805,9.5648,6.8000
