Timestamp,LeftHit,LeftHitObject,LeftHitTag,LeftHitX,LeftHitY,LeftHitZ,RightHit,RightHitObject,RightHitTag,RightHitX,RightHitY,RightHitZ
2.4220,True,Wall,Untagged,-2.1808,5.9519,0.0000,True,Wall,Untagged,-2.7719,5.9555,0.0000
2.4358,True,Wall,Untagged,0.4335,5.2088,0.0000,True,Wall,Untagged,-0.1406,5.2111,0.0000
2.4497,True,Wall,Untagged,0.4276,5.2286,0.0000,True,Wall,Untagged,-0.1464,5.2306,0.0000
2.4636,True,Wall,Untagged,0.2794,5.5847,0.0000,True,Wall,Untagged,-0.2927,5.5873,0.0000
2.4775,True,Wall,Untagged,0.1715,6.7795,0.0000,True,Wall,Untagged,-0.3980,6.7839,0.0000
2.4917,True,Wall,Untagged,0.1727,6.7935,0.0000,True,Wall,Untagged,-0.3967,6.7976,0.0000
2.5053,True,Wall,Untagged,0.1718,6.8082,0.0000,True,Wall,Untagged,-0.3977,6.8121,0.0000
2.5194,True,Wall,Untagged,0.2043,6.7973,0.0000,True,Wall,Untagged,-0.3650,6.8009,0.0000
2.5332,True,Wall,Untagged,0.2091,6.7214,0.0000,True,Wall,Untagged,-0.3602,6.7246,0.0000
2.5472,True,Wall,Untagged,0.2218,6.6485,0.0000,True,Wall,Untagged,-0.3476,6.6515,0.0000
2.5610,True,Wall,Untagged,0.2631,6.6460,0.0000,True,Wall,Untagged,-0.3061,6.6490,0.0000
2.5750,True,Wall,Untagged,0.2671,6.6551,0.0000,True,Wall,Untagged,-0.3021,6.6577,0.0000
2.5890,True,Wall,Untagged,0.3084,6.5950,0.0000,True,Wall,Untagged,-0.2607,6.5966,0.0000
2.6026,True,Wall,Untagged,0.3131,6.5253,0.0000,True,Wall,Untagged,-0.2561,6.5262,0.0000
2.6167,True,Wall,Untagged,0.3219,6.5298,0.0000,True,Wall,Untagged,-0.2472,6.5300,0.0000
2.6306,True,Wall,Untagged,0.2637,6.5331,0.0000,True,Wall,Untagged,-0.3056,6.5334,0.0000
2.6445,True,Wall,Untagged,0.2701,6.5329,0.0000,True,Wall,Untagged,-0.2992,6.5327,0.0000
2.6584,True,Wall,Untagged,0.2662,6.5036,0.0000,True,Wall,Untagged,-0.3032,6.5032,0.0000
2.6724,True,Wall,Untagged,0.2580,6.5020,0.0000,True,Wall,Untagged,-0.3114,6.5014,0.0000
2.6863,True,Wall,Untagged,0.2684,6.4899,0.0000,True,Wall,Untagged,-0.3010,6.4891,0.0000
2.7005,True,Wall,Untagged,0.2840,6.4910,0.0000,True,Wall,Untagged,-0.2853,6.4901,0.0000
2.7143,True,Wall,Untagged,0.3032,6.4895,0.0000,True,Wall,Untagged,-0.2661,6.4883,0.0000
2.7281,True,Wall,Untagged,0.3228,6.4885,0.0000,True,Wall,Untagged,-0.2464,6.4869,0.0000
2.7420,True,Wall,Untagged,0.3390,6.4850,0.0000,True,Wall,Untagged,-0.2303,6.4833,0.0000
2.7559,True,Wall,Untagged,0.3529,6.4876,0.0000,True,Wall,Untagged,-0.2163,6.4856,0.0000
2.7699,True,Wall,Untagged,0.3741,6.4618,0.0000,True,Wall,Untagged,-0.1951,6.4592,0.0000
2.7838,True,Wall,Untagged,0.3856,6.4521,0.0000,True,Wall,Untagged,-0.1836,6.4497,0.0000
2.7976,True,Wall,Untagged,0.3579,6.4503,0.0000,True,Wall,Untagged,-0.2114,6.4477,0.0000
2.8114,True,Wall,Untagged,0.3433,6.4530,0.0000,True,Wall,Untagged,-0.2260,6.4503,0.0000
2.8256,True,Wall,Untagged,0.3505,6.4522,0.0000,True,Wall,Untagged,-0.2188,6.4492,0.0000
2.8396,True,Wall,Untagged,0.3507,6.4441,0.0000,True,Wall,Untagged,-0.2186,6.4410,0.0000
2.8535,True,Wall,Untagged,0.3545,6.4403,0.0000,True,Wall,Untagged,-0.2148,6.4371,0.0000
2.8674,True,Wall,Untagged,0.3561,6.4719,0.0000,True,Wall,Untagged,-0.2131,6.4685,0.0000
2.8809,True,Wall,Untagged,0.3803,6.4176,0.0000,True,Wall,Untagged,-0.1890,6.4142,0.0000
2.8950,True,Wall,Untagged,0.3484,6.4143,0.0000,True,Wall,Untagged,-0.2209,6.4112,0.0000
2.9090,True,Wall,Untagged,0.3474,6.4475,0.0000,True,Wall,Untagged,-0.2219,6.4447,0.0000
2.9233,True,Wall,Untagged,0.3435,6.4562,0.0000,True,Wall,Untagged,-0.2258,6.4537,0.0000
2.9368,True,Wall,Untagged,0.3422,6.4609,0.0000,True,Wall,Untagged,-0.2270,6.4583,0.0000
2.9508,True,Wall,Untagged,0.3925,6.4847,0.0000,True,Wall,Untagged,-0.1766,6.4820,0.0000
2.9649,True,Wall,Untagged,0.3798,6.4921,0.0000,True,Wall,Untagged,-0.1894,6.4892,0.0000
2.9784,True,Wall,Untagged,0.3718,6.4924,0.0000,True,Wall,Untagged,-0.1974,6.4897,0.0000
2.9924,True,Wall,Untagged,0.3653,6.4938,0.0000,True,Wall,Untagged,-0.2039,6.4913,0.0000
3.0065,True,Wall,Untagged,0.3540,6.4845,0.0000,True,Wall,Untagged,-0.2152,6.4820,0.0000
3.0207,True,Wall,Untagged,0.3499,6.4893,0.0000,True,Wall,Untagged,-0.2193,6.4864,0.0000
3.0344,True,Wall,Untagged,0.3081,6.5631,0.0000,True,Wall,Untagged,-0.2611,6.5600,0.0000
3.0482,True,Wall,Untagged,0.3048,6.5660,0.0000,True,Wall,Untagged,-0.2643,6.5628,0.0000
3.0623,True,Wall,Untagged,0.2878,6.7297,0.0000,True,Wall,Untagged,-0.2813,6.7268,0.0000
3.0763,True,Wall,Untagged,0.2872,6.7338,0.0000,True,Wall,Untagged,-0.2820,6.7307,0.0000
3.0902,True,Wall,Untagged,2.3285,5.6928,0.0000,True,Wall,Untagged,1.7513,5.6885,0.0000
3.1043,True,Wall,Untagged,2.4134,4.5238,0.0000,True,Wall,Untagged,1.8270,4.5179,0.0000
3.1185,True,Wall,Untagged,2.4160,4.5283,0.0000,True,Wall,Untagged,1.8295,4.5220,0.0000
3.1318,True,Wall,Untagged,2.3843,5.2350,0.0000,True,Wall,Untagged,1.8040,5.2295,0.0000
3.1457,True,Wall,Untagged,1.7147,6.4891,0.0000,True,Wall,Untagged,1.1434,6.4849,0.0000
3.1598,True,Wall,Untagged,1.7100,6.4882,0.0000,True,Wall,Untagged,1.1388,6.4838,0.0000
3.1737,True,Wall,Untagged,1.7030,6.4891,0.0000,True,Wall,Untagged,1.1319,6.4849,0.0000
3.1875,True,Wall,Untagged,0.4827,6.5008,0.0000,True,Wall,Untagged,-0.0863,6.4968,0.0000
3.2011,True,Wall,Untagged,0.4718,6.4988,0.0000,True,Wall,Untagged,-0.0971,6.4955,0.0000
3.2150,True,Wall,Untagged,0.4722,6.5132,0.0000,True,Wall,Untagged,-0.0967,6.5110,0.0000
3.2292,True,Wall,Untagged,0.4789,6.3848,0.0000,True,Wall,Untagged,-0.0902,6.3826,0.0000
3.2431,True,Wall,Untagged,0.4691,6.3935,0.0000,True,Wall,Untagged,-0.1000,6.3913,0.0000
3.2568,True,Wall,Untagged,0.4526,6.3669,0.0000,True,Wall,Untagged,-0.1165,6.3640,0.0000
