Timestamp,LeftHit,LeftHitObject,LeftHitTag,LeftHitX,LeftHitY,LeftHitZ,RightHit,RightHitObject,RightHitTag,RightHitX,RightHitY,RightHitZ
0.7524,True,Wall,Untagged,0.1845,9.6864,6.8000,True,Wall,Untagged,-0.7744,9.7033,6.8000
0.7637,True,Wall,Untagged,-0.0608,8.6371,6.8000,True,Wall,Untagged,-1.0126,8.6529,6.8000
0.7746,True,Wall,Untagged,-0.3228,8.0987,6.8000,True,Wall,Untagged,-1.2728,8.1142,6.8000
0.7859,True,Wall,Untagged,-0.3692,8.0993,6.8000,True,Wall,Untagged,-1.3194,8.1147,6.8000
0.7969,True,Wall,Untagged,-0.3672,8.0929,6.8000,True,Wall,Untagged,-1.3174,8.1083,6.8000
0.8083,True,Wall,Untagged,-0.3710,8.0371,6.8000,True,Wall,Untagged,-1.3210,8.0524,6.8000
0.8193,True,Wall,Untagged,-0.4989,7.7964,6.8000,True,Wall,Untagged,-1.4485,7.8114,6.8000
0.8311,True,Cube,Untagged,-0.3473,7.5689,4.4780,True,Cube,Untagged,-1.1700,7.5819,4.4780
0.8425,True,Cube,Untagged,-0.3507,7.5684,4.4780,True,Cube,Untagged,-1.1734,7.5814,4.4780
0.8535,True,Cube,Untagged,-0.3530,7.5671,4.4780,True,Cube,Untagged,-1.1757,7.5802,4.4780
0.8642,True,Cube,Untagged,-0.4108,7.5645,4.4780,True,Cube,Untagged,-1.2338,7.5776,4.4780
0.8751,True,Cube,Untagged,-0.3623,7.5347,4.4780,True,Cube,Untagged,-1.1850,7.5479,4.4780
0.8871,True,Cube,Untagged,-0.3951,7.5638,4.4780,True,Cube,Untagged,-1.2180,7.5768,4.4780
0.8973,True,Cube,Untagged,-0.3735,7.5175,4.4780,True,Cube,Untagged,-1.1962,7.5307,4.4780
0.9085,True,Cube,Untagged,-0.3809,7.5022,4.4780,True,Cube,Untagged,-1.2036,7.5153,4.4780
0.9194,True,Cube,Untagged,-0.3890,7.4814,4.4780,True,Cube,Untagged,-1.2117,7.4942,4.4780
0.9307,True,Cube,Untagged,-0.3989,7.4547,4.4780,True,Cube,Untagged,-1.2216,7.4675,4.4780
0.9415,True,Cube,Untagged,-0.4087,7.4236,4.4780,True,Cube,Untagged,-1.2313,7.4366,4.4780
0.9529,True,Cube,Untagged,-0.4167,7.3822,4.4780,True,Cube,Untagged,-1.2393,7.3954,4.4780
0.9637,True,Cube,Untagged,-0.4317,7.3862,4.4780,True,Cube,Untagged,-1.2544,7.3999,4.4780
0.9749,True,Cube,Untagged,-0.4387,7.3468,4.4780,True,Cube,Untagged,-1.2613,7.3612,4.4780
0.9867,True,Cube,Untagged,-0.4497,7.2848,4.4780,True,Cube,Untagged,-1.2723,7.2997,4.4780
0.9984,True,Cube,Untagged,-0.4579,7.2310,4.4780,True,Cube,Untagged,-1.2804,7.2462,4.4780
1.0092,True,Cube,Untagged,-0.4738,7.1880,4.4780,True,Cube,Untagged,-1.2963,7.2026,4.4780
1.0200,True,Cube,Untagged,-0.4870,7.1561,4.4780,True,Cube,Untagged,-1.3096,7.1705,4.4780
1.0319,True,Cube,Untagged,-0.4973,7.1511,4.4780,True,Cube,Untagged,-1.3199,7.1653,4.4780
1.0426,True,Cube,Untagged,-0.4746,7.2366,4.4780,True,Cube,Untagged,-1.2972,7.2509,4.4780
1.0533,True,Cube,Untagged,-0.4833,7.2894,4.4780,True,Cube,Untagged,-1.3061,7.3038,4.4780
1.0642,True,Cube,Untagged,-0.4957,7.2933,4.4780,True,Cube,Untagged,-1.3186,7.3077,4.4780
1.0755,True,Cube,Untagged,-0.5034,7.2891,4.4780,True,Cube,Untagged,-1.3264,7.3033,4.4780
1.0893,True,Cube,Untagged,-0.5179,7.2826,4.4780,True,Cube,Untagged,-1.3409,7.2966,4.4780
1.0991,True,Cube,Untagged,-0.5858,7.2812,4.4780,True,Cube,Untagged,-1.4092,7.2952,4.4780
1.1100,True,Cube,Untagged,-0.5855,7.3579,4.4780,True,Cube,Untagged,-1.4091,7.3718,4.4780
1.1225,True,Cube,Untagged,-0.5919,7.3506,4.4780,True,Cube,Untagged,-1.4156,7.3644,4.4780
1.1328,True,Cube,Untagged,-0.6011,7.3430,4.4780,True,Cube,Untagged,-1.4248,7.3566,4.4780
1.1433,True,Cube,Untagged,-0.5449,7.3389,4.4780,True,Cube,Untagged,-1.3682,7.3523,4.4780
1.1546,True,Cube,Untagged,-0.5483,7.3312,4.4780,True,Cube,Untagged,-1.3716,7.3446,4.4780
1.1657,True,Cube,Untagged,-0.5530,7.3189,4.4780,True,Cube,Untagged,-1.3764,7.3321,4.4780
1.1768,True,Cube,Untagged,-0.5591,7.3089,4.4780,True,Cube,Untagged,-1.3825,7.3221,4.4780
1.1877,True,Cube,Untagged,-0.5785,7.2976,4.4780,True,Cube,Untagged,-1.4020,7.3102,4.4780
1.1989,True,Cube,Untagged,-0.5848,7.2814,4.4780,True,Cube,Untagged,-1.4083,7.2942,4.4780
1.2105,True,Cube,Untagged,-0.5968,7.3345,4.4780,True,Cube,Untagged,-1.4204,7.3475,4.4780
1.2209,True,Cube,Untagged,-0.6264,7.3411,4.4780,True,Cube,Untagged,-1.4503,7.3545,4.4780
1.2319,True,Cube,Untagged,-0.6612,7.5922,4.4780,True,Cube,Untagged,-1.4860,7.6062,4.4780
1.2426,True,Cube,Untagged,-0.6574,7.5857,4.4780,True,Cube,Untagged,-1.4820,7.5996,4.4780
1.2541,True,Cube,Untagged,-0.6525,7.5819,4.4780,True,Cube,Untagged,-1.4772,7.5959,4.4780
1.2653,True,Cube,Untagged,-0.7720,7.6242,4.4780,True,Cube,Untagged,-1.5974,7.6380,4.4780
1.2762,True,Wall,Untagged,-1.0178,8.1248,6.8000,True,Wall,Untagged,-1.9721,8.1414,6.8000
1.2872,True,Wall,Untagged,-1.0142,8.1185,6.8000,True,Wall,Untagged,-1.9684,8.1348,6.8000
1.2987,True,Cube,Untagged,-0.9018,7.3386,4.4780,True,Cube,Untagged,-1.7272,7.3517,4.4780
1.3103,True,Cube,Untagged,-0.8993,7.3396,4.4780,True,Cube,Untagged,-1.7247,7.3527,4.4780
1.3209,True,Cube,Untagged,-0.8800,6.5737,4.4780,True,Cube,Untagged,-1.7044,6.5856,4.4780
1.3321,True,Cube,Untagged,-0.8744,6.5740,4.4780,True,Cube,Untagged,-1.6988,6.5860,4.4780
1.3436,True,Cube,Untagged,-0.9081,6.2323,4.4780,True,Cube,Untagged,-1.7329,6.2438,4.4780
1.3539,True,Cube,Untagged,-0.9641,5.9672,4.4780,True,Cube,Untagged,-1.7898,5.9783,4.4780
1.3653,True,Cube,Untagged,-1.0187,5.8637,4.4780,True,Cube,Untagged,-1.8451,5.8742,4.4780
1.3763,True,Cube,Untagged,-1.0176,5.8622,4.4780,True,Cube,Untagged,-1.8439,5.8728,4.4780
1.3875,True,Cube,Untagged,-1.0238,5.8322,4.4780,True,Cube,Untagged,-1.8503,5.8427,4.4780
1.3999,True,Cube,Untagged,-1.0060,5.7714,4.4780,True,Cube,Untagged,-1.8325,5.7819,4.4780
1.4096,True,Cube,Untagged,-0.9700,5.7793,4.4780,True,Cube,Untagged,-1.7962,5.7898,4.4780
1.4208,True,Cube,Untagged,-0.9742,5.7887,4.4780,True,Cube,Untagged,-1.8004,5.7992,4.4780
1.4324,True,Cube,Untagged,-0.9805,5.8047,4.4780,True,Cube,Untagged,-1.8068,5.8152,4.4780
1.4437,True,Cube,Untagged,-0.9842,5.8136,4.4780,True,Cube,Untagged,-1.8106,5.8239,4.4780
1.4543,True,Cube,Untagged,-1.1828,5.8246,4.4780,True,Cube,Untagged,-2.0106,5.8349,4.4780
1.4655,True,Cube,Untagged,-1.2046,5.8122,4.4780,True,Cube,Untagged,-2.0326,5.8223,4.4780
1.4770,True,Cube,Untagged,-1.2083,5.8186,4.4780,True,Cube,Untagged,-2.0363,5.8287,4.4780
1.4882,True,Cube,Untagged,-1.2080,5.7311,4.4780,True,Cube,Untagged,-2.0362,5.7408,4.4780
1.4995,True,Cube,Untagged,-1.1679,5.7420,4.4780,True,Cube,Untagged,-1.9958,5.7518,4.4780
1.5107,True,Cube,Untagged,-1.1653,5.7517,4.4780,True,Cube,Untagged,-1.9932,5.7615,4.4780
1.5216,True,Cube,Untagged,-1.1493,5.7557,4.4780,True,Cube,Untagged,-1.9770,5.7655,4.4780
1.5326,True,Cube,Untagged,-0.6170,5.9432,4.4780,True,Cube,Untagged,-1.4408,5.9533,4.4780
1.5439,True,Cube,Untagged,-0.6124,5.9416,4.4780,True,Cube,Untagged,-1.4362,5.9515,4.4780
1.5552,True,Cube,Untagged,-0.4832,5.9782,4.4780,True,Cube,Untagged,-1.3062,5.9882,4.4780
1.5657,True,Cube,Untagged,-0.4807,5.9788,4.4780,True,Cube,Untagged,-1.3037,5.9888,4.4780
1.5773,True,Cube,Untagged,-0.4764,5.9790,4.4780,True,Cube,Untagged,-1.2993,5.9891,4.4780
1.5882,True,Cube,Untagged,-0.5102,5.9957,4.4780,True,Cube,Untagged,-1.3333,6.0058,4.4780
1.5993,True,Cube,Untagged,-0.5079,5.9931,4.4780,True,Cube,Untagged,-1.3309,6.0035,4.4780
1.6099,True,Cube,Untagged,-0.5030,6.0106,4.4780,True,Cube,Untagged,-1.3259,6.0211,4.4780
1.6212,True,Cube,Untagged,-0.5235,6.0122,4.4780,True,Cube,Untagged,-1.3466,6.0228,4.4780
1.6322,True,Cube,Untagged,-0.4486,6.0248,4.4780,True,Cube,Untagged,-1.2713,6.0357,4.4780
1.6434,True,Cube,Untagged,-0.5155,5.9510,4.4780,True,Cube,Untagged,-1.3386,5.9621,4.4780
1.6545,True,Cube,Untagged,-0.5136,5.9542,4.4780,True,Cube,Untagged,-1.3367,5.9656,4.4780
1.6660,True,Cube,Untagged,-0.5097,5.9105,4.4780,True,Cube,Untagged,-1.3328,5.9217,4.4780
1.6777,True,Cube,Untagged,-0.5120,5.9127,4.4780,True,Cube,Untagged,-1.3352,5.9241,4.4780
1.6889,True,Cube,Untagged,-0.5091,5.9141,4.4780,True,Cube,Untagged,-1.3323,5.9255,4.4780
1.6997,True,Cube,Untagged,-0.5209,5.9117,4.4780,True,Cube,Untagged,-1.3442,5.9232,4.4780
1.7108,True,Cube,Untagged,-0.5218,5.9173,4.4780,True,Cube,Untagged,-1.3450,5.9289,4.4780
1.7222,True,Cube,Untagged,-0.5759,5.8374,4.4780,True,Cube,Untagged,-1.3996,5.8496,4.4780
1.7330,True,Cube,Untagged,-0.5298,5.7979,4.4780,True,Cube,Untagged,-1.3533,5.8106,4.4780
1.7443,True,Cube,Untagged,-0.5323,5.7955,4.4780,True,Cube,Untagged,-1.3559,5.8083,4.4780
1.7557,True,Cube,Untagged,-0.5339,5.8415,4.4780,True,Cube,Untagged,-1.3573,5.8542,4.4780
1.7665,True,Cube,Untagged,-0.5323,5.9176,4.4780,True,Cube,Untagged,-1.3555,5.9303,4.4780
1.7773,True,Cube,Untagged,-0.5360,5.9128,4.4780,True,Cube,Untagged,-1.3593,5.9254,4.4780
1.7891,True,Cube,Untagged,-0.5134,5.9073,4.4780,True,Cube,Untagged,-1.3366,5.9197,4.4780
1.7998,True,Cube,Untagged,-0.5506,5.7967,4.4780,True,Cube,Untagged,-1.3743,5.8088,4.4780
1.8111,True,Cube,Untagged,-0.5517,5.7950,4.4780,True,Cube,Untagged,-1.3754,5.8071,4.4780
1.8226,True,Cube,Untagged,-0.5195,5.7916,4.4780,True,Cube,Untagged,-1.3430,5.8036,4.4780
1.8335,True,Cube,Untagged,-0.5537,5.7925,4.4780,True,Cube,Untagged,-1.3774,5.8045,4.4780
1.8444,True,Cube,Untagged,-0.5557,5.7869,4.4780,True,Cube,Untagged,-1.3794,5.7989,4.4780
1.8557,True,Cube,Untagged,-0.4957,5.8898,4.4780,True,Cube,Untagged,-1.3189,5.9018,4.4780
1.8667,True,Cube,Untagged,-0.5013,5.8780,4.4780,True,Cube,Untagged,-1.3245,5.8895,4.4780
1.8773,True,Cube,Untagged,-0.5037,5.8140,4.4780,True,Cube,Untagged,-1.3271,5.8252,4.4780
1.8889,True,Cube,Untagged,-0.5027,5.8442,4.4780,True,Cube,Untagged,-1.3260,5.8555,4.4780
1.8998,True,Cube,Untagged,-0.4928,5.8344,4.4780,True,Cube,Untagged,-1.3161,5.8457,4.4780
1.9108,True,Cube,Untagged,-0.5122,5.8250,4.4780,True,Cube,Untagged,-1.3356,5.8362,4.4780
1.9223,True,Cube,Untagged,-0.5178,5.8158,4.4780,True,Cube,Untagged,-1.3413,5.8265,4.4780
1.9338,True,Cube,Untagged,-0.5206,5.8129,4.4780,True,Cube,Untagged,-1.3441,5.8235,4.4780
1.9444,True,Cube,Untagged,-0.5170,5.8237,4.4780,True,Cube,Untagged,-1.3405,5.8340,4.4780
1.9555,True,Cube,Untagged,-0.5778,5.7754,4.4780,True,Cube,Untagged,-1.4017,5.7859,4.4780
1.9663,True,Cube,Untagged,-0.5588,5.7204,4.4780,True,Cube,Untagged,-1.3828,5.7308,4.4780
1.9774,True,Cube,Untagged,-0.5615,5.6990,4.4780,True,Cube,Untagged,-1.3855,5.7095,4.4780
1.9891,True,Cube,Untagged,-0.5571,5.6855,4.4780,True,Cube,Untagged,-1.3812,5.6958,4.4780
2.0001,True,Cube,Untagged,-0.5108,5.6917,4.4780,True,Cube,Untagged,-1.3346,5.7018,4.4780
2.0124,True,Cube,Untagged,-0.5093,5.6750,4.4780,True,Cube,Untagged,-1.3332,5.6849,4.4780
2.0237,True,Cube,Untagged,-0.4580,5.6429,4.4780,True,Cube,Untagged,-1.2817,5.6522,4.4780
2.0344,True,Cube,Untagged,-0.4585,5.6228,4.4780,True,Cube,Untagged,-1.2823,5.6317,4.4780
2.0457,True,Cube,Untagged,-0.4420,5.6482,4.4780,True,Cube,Untagged,-1.2657,5.6564,4.4780
2.0565,True,Cube,Untagged,-0.4462,5.5668,4.4780,True,Cube,Untagged,-1.2701,5.5746,4.4780
2.0673,True,Cube,Untagged,-0.9147,5.3399,4.4780,True,Cube,Untagged,-1.7422,5.3467,4.4780
2.0784,True,Cube,Untagged,-0.9174,5.3007,4.4780,True,Cube,Untagged,-1.7451,5.3069,4.4780
2.0895,True,Cube,Untagged,-1.1109,5.1054,4.4780,True,Cube,Untagged,-1.9410,5.1109,4.4780
2.1007,True,Cube,Untagged,-1.1172,5.0380,4.4780,True,Cube,Untagged,-1.9477,5.0428,4.4780
2.1114,True,Cube,Untagged,-1.1186,4.9619,4.4780,True,Cube,Untagged,-1.9495,4.9662,4.4780
2.1222,True,Cube,Untagged,-1.1241,4.8634,4.4780,True,Cube,Untagged,-1.9556,4.8664,4.4780
2.1335,True,Cube,Untagged,-1.1301,4.7619,4.4780,True,Cube,Untagged,-1.9623,4.7638,4.4780
2.1444,True,Cube,Untagged,-1.1325,4.6605,4.4780,True,Cube,Untagged,-1.9653,4.6616,4.4780
2.1556,True,Wall,Untagged,-1.3166,4.2902,6.8000,True,Wall,Untagged,-2.2777,4.2908,6.8000
2.1668,True,Wall,Untagged,-1.2950,4.2977,6.8000,True,Wall,Untagged,-2.2559,4.2980,6.8000
2.1780,True,Wall,Untagged,-1.2855,4.2294,6.8000,True,Wall,Untagged,-2.2468,4.2299,6.8000
2.1890,True,Wall,Untagged,-1.2052,4.3661,6.8000,True,Cube,Untagged,-1.8696,4.6483,4.4780
2.2001,True,Cube,Untagged,-1.0251,4.6550,4.4780,True,Cube,Untagged,-1.8569,4.6558,4.4780
2.2118,True,Wall,Untagged,-1.1828,4.2965,6.8000,True,Wall,Untagged,-2.1427,4.2968,6.8000
2.2228,True,Cube,Untagged,-1.0136,4.6737,4.4780,True,Cube,Untagged,-1.8452,4.6738,4.4780
2.2336,True,Cube,Untagged,-1.0042,4.7868,4.4780,True,Cube,Untagged,-1.8349,4.7871,4.4780
2.2440,True,Cube,Untagged,-1.0059,4.7607,4.4780,True,Cube,Untagged,-1.8368,4.7609,4.4780
2.2550,True,Cube,Untagged,-1.0081,4.7283,4.4780,True,Cube,Untagged,-1.8392,4.7282,4.4780
2.2661,True,Cube,Untagged,-0.9879,4.7563,4.4780,True,Cube,Untagged,-1.8187,4.7559,4.4780
2.2770,True,Cube,Untagged,-0.9787,4.8517,4.4780,True,Cube,Untagged,-1.8089,4.8509,4.4780
2.2886,True,Cube,Untagged,-0.9691,4.8835,4.4780,True,Cube,Untagged,-1.7990,4.8822,4.4780
2.2993,True,Cube,Untagged,-0.9774,4.8523,4.4780,True,Cube,Untagged,-1.8076,4.8500,4.4780
2.3106,True,Cube,Untagged,-0.9663,4.8346,4.4780,True,Cube,Untagged,-1.7965,4.8316,4.4780
2.3220,True,Cube,Untagged,-0.9758,4.7986,4.4780,True,Cube,Untagged,-1.8064,4.7948,4.4780
2.3332,True,Cube,Untagged,-0.9360,4.8190,4.4780,True,Cube,Untagged,-1.7661,4.8148,4.4780
2.3433,True,Cube,Untagged,-0.9433,4.7918,4.4780,True,Cube,Untagged,-1.7736,4.7869,4.4780
2.3544,True,Cube,Untagged,-0.9507,4.7720,4.4780,True,Cube,Untagged,-1.7812,4.7667,4.4780
2.3655,True,Cube,Untagged,-0.9551,4.7664,4.4780,True,Cube,Untagged,-1.7857,4.7607,4.4780
2.3765,True,Cube,Untagged,-1.0956,4.7977,4.4780,True,Cube,Untagged,-1.9270,4.7917,4.4780
2.3882,True,Cube,Untagged,-1.1222,4.9007,4.4780,True,Cube,Untagged,-1.9531,4.8948,4.4780
2.3992,True,Cube,Untagged,-1.1306,4.8895,4.4780,True,Cube,Untagged,-1.9618,4.8833,4.4780
2.4101,True,Cube,Untagged,-1.0987,5.5686,4.4780,True,Cube,Untagged,-1.9264,5.5635,4.4780
2.4201,True,Cube,Untagged,-1.1084,5.5508,4.4780,True,Cube,Untagged,-1.9363,5.5455,4.4780
2.4318,True,Cube,Untagged,-1.1160,5.5320,4.4780,True,Cube,Untagged,-1.9440,5.5264,4.4780
2.4427,True,Cube,Untagged,-1.1219,5.4441,4.4780,True,Cube,Untagged,-1.9503,5.4385,4.4780
2.4539,True,Cube,Untagged,-1.2171,4.9190,4.4780,True,Cube,Untagged,-2.0488,4.9125,4.4780
2.4648,True,Wall,Untagged,-1.5298,4.1429,6.8000,True,Wall,Untagged,-2.4936,4.1347,6.8000
2.4758,True,Wall,Untagged,-1.5403,4.1110,6.8000,True,Wall,Untagged,-2.5044,4.1025,6.8000
2.4872,True,Wall,Untagged,-1.5123,3.9903,6.8000,True,Wall,Untagged,-2.4770,3.9819,6.8000
2.4980,True,Wall,Untagged,-1.5237,3.9717,6.8000,True,Wall,Untagged,-2.4888,3.9632,6.8000
2.5091,True,Wall,Untagged,-1.5261,3.9664,6.8000,True,Wall,Untagged,-2.4912,3.9583,6.8000
2.5204,True,Wall,Untagged,-1.4493,4.0339,6.8000,True,Wall,Untagged,-2.4133,4.0260,6.8000
2.5317,True,Wall,Untagged,-1.4586,4.0397,6.8000,True,Wall,Untagged,-2.4226,4.0319,6.8000
2.5428,True,Wall,Untagged,-1.4660,4.0428,6.8000,True,Wall,Untagged,-2.4301,4.0351,6.8000
2.5538,True,Wall,Untagged,-1.4788,4.0467,6.8000,True,Wall,Untagged,-2.4431,4.0389,6.8000
2.5652,True,Wall,Untagged,-1.4908,4.0854,6.8000,True,Wall,Untagged,-2.4549,4.0779,6.8000
2.5762,True,Wall,Untagged,-1.4997,4.0841,6.8000,True,Wall,Untagged,-2.4639,4.0766,6.8000
2.5879,True,Wall,Untagged,-1.4968,4.1265,6.8000,True,Wall,Untagged,-2.4607,4.1192,6.8000
2.5990,True,Wall,Untagged,-1.5025,4.1330,6.8000,True,Wall,Untagged,-2.4663,4.1257,6.8000
2.6100,True,Wall,Untagged,-1.4533,4.1412,6.8000,True,Wall,Untagged,-2.4168,4.1339,6.8000
2.6209,True,Wall,Untagged,-1.4527,4.1243,6.8000,True,Wall,Untagged,-2.4162,4.1170,6.8000
2.6322,True,Wall,Untagged,-1.4763,4.1321,6.8000,True,Wall,Untagged,-2.4400,4.1250,6.8000
2.6433,True,Wall,Untagged,-1.4772,4.1385,6.8000,True,Wall,Untagged,-2.4408,4.1311,6.8000
