Timestamp,LeftHit,LeftHitObject,LeftHitTag,LeftHitX,LeftHitY,LeftHitZ,RightHit,RightHitObject,RightHitTag,RightHitX,RightHitY,RightHitZ
3.3528,True,Wall,Untagged,1.8458,1.3395,-19.2000,True,Wall,Untagged,0.4086,1.3800,-19.2000
3.3641,True,Pitching Machine Cube,Untagged,2.0376,1.7076,-33.1200,True,Wall,Untagged,0.4632,1.3999,-19.2000
3.3753,True,Pitching Machine Cube,Untagged,2.0356,1.7427,-33.1200,True,Wall,Untagged,0.4591,1.4697,-19.2000
3.3861,True,Pitching Machine Cube,Untagged,2.0369,1.7420,-33.1200,True,Wall,Untagged,0.4618,1.4681,-19.2000
3.3975,True,Pitching Machine Cube,Untagged,2.0374,1.7407,-33.1200,True,Wall,Untagged,0.4629,1.4653,-19.2000
3.4085,True,Pitching Machine Cube,Untagged,1.9905,1.7639,-33.1200,True,Wall,Untagged,0.3686,1.5116,-19.2000
3.4197,True,Pitching Machine Cube,Untagged,1.9927,1.7651,-33.1200,True,Wall,Untagged,0.3730,1.5139,-19.2000
3.4307,True,Wall,Untagged,1.8051,1.1801,-19.2000,True,Wall,Untagged,0.3676,1.2188,-19.2000
3.4422,True,Wall,Untagged,1.8043,1.1798,-19.2000,True,Wall,Untagged,0.3668,1.2183,-19.2000
3.4535,True,Pitching Machine Cube,Untagged,2.0190,1.7393,-33.1200,True,Wall,Untagged,0.4259,1.4618,-19.2000
3.4643,True,Wall,Untagged,1.8560,1.1786,-19.2000,True,Wall,Untagged,0.4186,1.2169,-19.2000
3.4754,True,Wall,Untagged,1.8513,1.2708,-19.2000,True,Wall,Untagged,0.4140,1.3090,-19.2000
3.4863,True,Wall,Untagged,1.8497,1.2759,-19.2000,True,Wall,Untagged,0.4124,1.3142,-19.2000
3.4978,True,Wall,Untagged,1.8511,1.2887,-19.2000,True,Wall,Untagged,0.4139,1.3272,-19.2000
3.5087,True,Wall,Untagged,1.8175,1.2917,-19.2000,True,Wall,Untagged,0.3802,1.3305,-19.2000
3.5197,True,Wall,Untagged,1.8128,1.2944,-19.2000,True,Wall,Untagged,0.3755,1.3334,-19.2000
3.5309,True,Wall,Untagged,1.8215,1.2736,-19.2000,True,Wall,Untagged,0.3842,1.3129,-19.2000
3.5428,True,Wall,Untagged,1.8760,1.2747,-19.2000,True,Wall,Untagged,0.4387,1.3142,-19.2000
3.5535,True,Wall,Untagged,1.8726,1.2819,-19.2000,True,Wall,Untagged,0.4354,1.3217,-19.2000
3.5645,True,Pitching Machine Cube,Untagged,2.0389,1.7142,-33.1200,True,Wall,Untagged,0.4657,1.4129,-19.2000
3.5755,True,Pitching Machine Cube,Untagged,2.0413,1.7536,-33.1200,True,Wall,Untagged,0.4706,1.4921,-19.2000
3.5868,True,Pitching Machine Cube,Untagged,2.0407,1.7521,-33.1200,True,Wall,Untagged,0.4693,1.4896,-19.2000
3.5980,True,Pitching Machine Cube,Untagged,2.0393,1.7500,-33.1200,True,Wall,Untagged,0.4665,1.4856,-19.2000
3.6094,True,Pitching Machine Cube,Untagged,2.0407,1.7454,-33.1200,True,Wall,Untagged,0.4693,1.4765,-19.2000
